search_date,search_timestamp,departure_date,days_before_departure,origin,destination,route,departure_time,arrival_time,duration_minutes,airline_code,airline_name,airline_type,flight_number,aircraft,origin_terminal,destination_terminal,departure_hour,is_weekend,day_of_week,month,min_price,max_price,avg_price,price_range,min_published_price,cabin_class,is_refundable,fare_type,checkin_baggage,cabin_baggage,seats_available
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,DEL,MAA-DEL,2026-02-13T20:00:00,2026-02-13T22:45:00,165,AI,Air India,Premium,538,77W,4,3,20,False,4,2,19278,19686,19482.0,408,19278,Economy,True,SME,15 KG,7 KG,4
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,DEL,MAA-DEL,2026-02-13T21:40:00,2026-02-14T00:30:00,170,AI,Air India,Premium,2838,32N,4,3,21,False,4,2,19278,19686,19482.0,408,19278,Economy,True,SME,15 KG,7 KG,4
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,DEL,MAA-DEL,2026-02-13T18:10:00,2026-02-13T20:55:00,165,6E,Indigo,Budget,613,321,1,1,18,False,4,2,19476,23527,20982.833333333332,4051,19476,Economy,True,Saver (Regular),15 Kilograms,7 KG,2
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,DEL,MAA-DEL,2026-02-13T21:05:00,2026-02-13T23:55:00,170,6E,Indigo,Budget,6834,321,1,1,21,False,4,2,19476,23527,20982.833333333332,4051,19476,Economy,True,Saver (Regular),15 Kilograms,7 KG,6
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,DEL,MAA-DEL,2026-02-13T14:30:00,2026-02-13T17:15:00,165,AI,Air India,Premium,2468,32N,4,3,14,False,4,2,27308,28398,27853.0,1090,27308,PremiumEconomy,True,SME,15 KG,7 KG,2
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,BOM,MAA-BOM,2026-02-13T12:55:00,2026-02-13T14:50:00,115,6E,Indigo,Budget,5056,321,1,1,12,False,4,2,5219,16373,9049.333333333334,11154,5219,Economy,True,Saver (Regular),15 Kilograms,7 KG,14
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,BOM,MAA-BOM,2026-02-13T19:40:00,2026-02-13T21:50:00,130,SG,Spicejet,Budget,391,,,,19,False,4,2,5656,5656,5656.0,0,5656,Economy,False,Inst_Series6,15Kg,7Kg,5
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,BOM,MAA-BOM,2026-02-13T14:05:00,2026-02-13T16:20:00,135,QP,Akasa Air,Budget,1305,7BH,1,1,14,False,4,2,6128,6742,6389.5,614,6128,Economy,True,Corporate,15KG,7 KG,8
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,BOM,MAA-BOM,2026-02-13T14:45:00,2026-02-13T16:45:00,120,6E,Indigo,Budget,5371,321,1,1,14,False,4,2,13372,16373,14484.666666666666,3001,13372,Economy,True,SME.CrpCon,15 Kilograms,7 KG,4
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,BOM,MAA-BOM,2026-02-13T21:10:00,2026-02-13T23:15:00,125,AI,Air India,Premium,436,319,4,2,21,False,4,2,16245,16559,16402.0,314,16245,Economy,True,SME,15 KG,7 KG,2
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,BOM,MAA-BOM,2026-02-13T18:00:00,2026-02-13T20:25:00,145,AI,Air India,Premium,640,321,4,2,18,False,4,2,16245,16559,16402.0,314,16245,Economy,True,SME,15 KG,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,BOM,MAA-BOM,2026-02-13T19:00:00,2026-02-13T21:05:00,125,6E,Indigo,Budget,5367,321,1,1,19,False,4,2,16559,24073,19059.166666666668,7514,16559,Economy,True,Saver (Regular),15 Kilograms,7 KG,3
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,BOM,MAA-BOM,2026-02-13T20:30:00,2026-02-13T22:40:00,130,6E,Indigo,Budget,5149,321,1,1,20,False,4,2,16559,18344,17084.0,1785,16559,Economy,True,SME.CrpCon,15 Kilograms,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,BOM,MAA-BOM,2026-02-13T17:00:00,2026-02-13T19:15:00,135,6E,Indigo,Budget,5091,321,1,1,17,False,4,2,21946,24073,23009.5,2127,21946,Business,True,Stretch,30 Kilograms,12 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,BOM,MAA-BOM,2026-02-13T15:45:00,2026-02-13T17:50:00,125,AI,Air India,Premium,2740,32N,4,2,15,False,4,2,22959,23819,23389.0,860,22959,PremiumEconomy,True,SME,15 KG,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,MAA,BOM,MAA-BOM,2026-02-13T19:55:00,2026-02-13T22:05:00,130,SG,Spicejet,Budget,391,73H,1,1,19,False,4,2,23014,23014,23014.0,0,23014,Economy,True,Coupon,15 KG,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,DEL,CCU-DEL,2026-02-13T18:25:00,2026-02-13T20:45:00,140,SG,Spicejet,Budget,198,73H,2,1D,18,False,4,2,7782,9319,8368.666666666666,1537,7782,Economy,True,Coupon,15 KG,7 KG,5
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,DEL,CCU-DEL,2026-02-13T14:10:00,2026-02-13T16:45:00,155,6E,Indigo,Budget,198,321,,1,14,False,4,2,8035,20373,12269.166666666666,12338,8035,Economy,True,Saver (Regular),15 Kilograms,7 KG,4
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,DEL,CCU-DEL,2026-02-13T20:45:00,2026-02-13T23:15:00,150,6E,Indigo,Budget,2079,321,,2,20,False,4,2,8555,14051,10508.5,5496,8555,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,DEL,CCU-DEL,2026-02-13T19:30:00,2026-02-13T22:00:00,150,6E,Indigo,Budget,2187,321,,2,19,False,4,2,8555,14051,10508.5,5496,8555,Economy,True,Saver (Regular),15 Kilograms,7 KG,3
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,DEL,CCU-DEL,2026-02-13T22:30:00,2026-02-14T01:00:00,150,6E,Indigo,Budget,5010,321,,3,22,False,4,2,8555,14051,10508.5,5496,8555,Economy,True,Saver (Regular),15 Kilograms,7 KG,6
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,DEL,CCU-DEL,2026-02-13T16:15:00,2026-02-13T18:55:00,160,SG,Spicejet,Budget,254,73H,2,1D,16,False,4,2,8561,9875,8999.666666666666,1314,8561,Economy,True,Coupon,15 KG,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,DEL,CCU-DEL,2026-02-13T13:30:00,2026-02-13T15:45:00,135,AI,Air India,Premium,1874,32N,,2,13,False,4,2,9181,9185,9183.0,4,9181,Economy,True,SME,15 KG,7 KG,2
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,DEL,CCU-DEL,2026-02-13T19:55:00,2026-02-13T22:30:00,155,QP,Akasa Air,Budget,1804,7MX,,1,19,False,4,2,10133,10761,10441.0,628,10133,Economy,True,Corporate,15KG,7 KG,5
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,DEL,CCU-DEL,2026-02-13T21:00:00,2026-02-13T23:25:00,145,AI,Air India,Premium,2708,32N,,3,21,False,4,2,10203,10227,10215.0,24,10203,Economy,True,SME,15 KG,7 KG,5
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,DEL,CCU-DEL,2026-02-13T18:00:00,2026-02-13T20:30:00,150,6E,Indigo,Budget,6721,321,,1,18,False,4,2,10320,20373,13792.5,10053,10320,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,DEL,CCU-DEL,2026-02-13T19:05:00,2026-02-13T21:35:00,150,AI,Air India,Premium,1863,32N,,2,19,False,4,2,12706,12907,12806.5,201,12706,Economy,True,SME,15 KG,7 KG,9
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,DEL,CCU-DEL,2026-02-13T22:00:00,2026-02-14T00:30:00,150,AI,Air India,Premium,2710,32N,,3,22,False,4,2,12706,12907,12806.5,201,12706,Economy,True,SME,15 KG,7 KG,4
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,DEL,CCU-DEL,2026-02-13T15:55:00,2026-02-13T18:30:00,155,AI,Air India,Premium,2768,32N,,3,15,False,4,2,12706,12907,12806.5,201,12706,Economy,True,SME,15 KG,7 KG,4
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,BOM,CCU-BOM,2026-02-13T18:50:00,2026-02-13T21:40:00,170,SG,Spicejet,Budget,487,73H,2,1,18,False,4,2,8134,9691,8734.666666666666,1557,8134,Economy,True,Coupon,15 KG,7 KG,6
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,BOM,CCU-BOM,2026-02-13T19:10:00,2026-02-13T22:05:00,175,SG,Spicejet,Budget,965,7M8,2,1,19,False,4,2,8134,9691,8734.666666666666,1557,8134,Economy,True,Coupon,15 KG,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,BOM,CCU-BOM,2026-02-13T21:20:00,2026-02-14T00:30:00,190,QP,Akasa Air,Budget,1560,7AH,,1,21,False,4,2,8519,9128,8787.75,609,8519,Economy,True,Corporate,15KG,7 KG,9
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,BOM,CCU-BOM,2026-02-13T23:00:00,2026-02-14T02:10:00,190,QP,Akasa Air,Budget,1141,7BH,,1,23,False,4,2,8519,9128,8787.75,609,8519,Economy,True,Corporate,15KG,7 KG,6
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,BOM,CCU-BOM,2026-02-13T23:00:00,2026-02-14T01:55:00,175,AI,Air India,Premium,2410,321,,2,23,False,4,2,8577,8583,8580.0,6,8577,Economy,True,Publish,15 KG,7 KG,2
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,BOM,CCU-BOM,2026-02-13T13:30:00,2026-02-13T16:30:00,180,6E,Indigo,Budget,789,321,,2,13,False,4,2,9337,24703,14578.5,15366,9337,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,BOM,CCU-BOM,2026-02-13T18:30:00,2026-02-13T21:35:00,185,6E,Indigo,Budget,2248,321,,2,18,False,4,2,9337,30815,16635.5,21478,9337,Economy,True,Saver (Regular),15 Kilograms,7 KG,8
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,BOM,CCU-BOM,2026-02-13T21:30:00,2026-02-14T00:40:00,190,6E,Indigo,Budget,115,321,,2,21,False,4,2,9337,24703,14578.5,15366,9337,Economy,True,Saver (Regular),15 Kilograms,7 KG,2
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,BOM,CCU-BOM,2026-02-13T16:30:00,2026-02-13T19:30:00,180,6E,Indigo,Budget,695,321,,2,16,False,4,2,10702,24703,15488.5,14001,10702,Economy,True,Saver (Regular),15 Kilograms,7 KG,5
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,BOM,CCU-BOM,2026-02-13T17:30:00,2026-02-13T20:50:00,200,AI,Air India,Premium,2774,32N,,2,17,False,4,2,12036,12095,12065.5,59,12036,Economy,True,SME,15 KG,7 KG,9
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,BOM,CCU-BOM,2026-02-13T20:35:00,2026-02-13T23:30:00,175,AI,Air India,Premium,2482,32N,,2,20,False,4,2,14900,15167,15033.5,267,14900,Economy,True,SME,15 KG,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,CCU,BOM,CCU-BOM,2026-02-13T15:10:00,2026-02-13T18:15:00,185,AI,Air India,Premium,2472,32N,,2,15,False,4,2,19463,19871,19667.0,408,19463,Economy,True,SME,15 KG,7 KG,4
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,PNQ,DEL,PNQ-DEL,2026-02-13T17:45:00,2026-02-13T19:55:00,130,SG,Spicejet,Budget,184,,,,17,False,4,2,10114.5,16577,14304.875,6462.5,10114.5,Economy,False,Inst_Series6,15Kg,7Kg,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,PNQ,DEL,PNQ-DEL,2026-02-13T23:15:00,2026-02-14T01:30:00,135,6E,Indigo,Budget,2278,321,,2,23,False,4,2,12905,14585,13508.75,1680,12905,Economy,True,SME.CrpCon,15 Kilograms,7 KG,2
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,PNQ,DEL,PNQ-DEL,2026-02-13T23:55:00,2026-02-14T02:10:00,135,6E,Indigo,Budget,6926,321,,1,23,False,4,2,12905,14585,13508.75,1680,12905,Economy,True,SME.CrpCon,15 Kilograms,7 KG,7
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,PNQ,DEL,PNQ-DEL,2026-02-13T21:00:00,2026-02-13T23:15:00,135,QP,Akasa Air,Budget,1810,7MB,1,1,21,False,4,2,13409,14232,13851.25,823,13409,Economy,True,Corporate,15KG,7 KG,9
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,PNQ,DEL,PNQ-DEL,2026-02-13T21:20:00,2026-02-13T23:30:00,130,6E,Indigo,Budget,6658,321,,1,21,False,4,2,15444,17124,16074.0,1680,15444,Economy,True,Saver (Regular),15 Kilograms,7 KG,5
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,PNQ,DEL,PNQ-DEL,2026-02-13T15:50:00,2026-02-13T18:10:00,140,AI,Air India,Premium,1839,32N,,2,15,False,4,2,16195,16509,16352.0,314,16195,Economy,True,SME,15 KG,7 KG,6
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,PNQ,DEL,PNQ-DEL,2026-02-13T16:35:00,2026-02-13T19:00:00,145,6E,Indigo,Budget,2587,321,,2,16,False,4,2,16404,17244,16684.0,840,16404,Economy,True,Saver (Regular),15 Kilograms,7 KG,7
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,PNQ,DEL,PNQ-DEL,2026-02-13T13:05:00,2026-02-13T15:30:00,145,IX,Air India Express,Premium,1081,7M8,,1,13,False,4,2,16661,22759,18174.6,6098,16661,Economy,True,Value,15KG,7 Kg,7
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,PNQ,BLR,PNQ-BLR,2026-02-13T23:05:00,2026-02-14T00:45:00,100,QP,Akasa Air,Budget,1318,7WH,1,1,23,False,4,2,10536,11142,10840.0,606,10536,Economy,True,Corporate,15KG,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,PNQ,BLR,PNQ-BLR,2026-02-13T17:10:00,2026-02-13T18:50:00,100,QP,Akasa Air,Budget,1365,7WH,1,1,17,False,4,2,12925,13462,13219.25,537,12925,Economy,True,Corporate,15KG,7 KG,9
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,PNQ,BLR,PNQ-BLR,2026-02-13T14:35:00,2026-02-13T16:15:00,100,6E,Indigo,Budget,302,321,,1,14,False,4,2,13188,14028,13713.0,840,13188,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,PNQ,BLR,PNQ-BLR,2026-02-13T20:40:00,2026-02-13T22:20:00,100,IX,Air India Express,Premium,2839,320,,2,20,False,4,2,13445,14389,13759.5,944,13445,Economy,True,Corporate Value,15KG,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,PNQ,BLR,PNQ-BLR,2026-02-13T18:30:00,2026-02-13T20:10:00,100,IX,Air India Express,Premium,2874,7M8,,2,18,False,4,2,13445,14389,13759.5,944,13445,Economy,True,Corporate Value,15KG,7 KG,9
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,AMD,BOM,AMD-BOM,2026-02-13T21:30:00,2026-02-13T22:50:00,80,SG,Spicejet,Budget,9043,73H,2,1,21,False,4,2,4416,5782,4888.666666666667,1366,4416,Economy,True,Coupon,15 KG,7 KG,17
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,AMD,BOM,AMD-BOM,2026-02-13T21:15:00,2026-02-13T23:00:00,105,9I,Allianceair,Unknown,612,ATR-72,T2,T1,21,False,4,2,9013,9013,9013.0,0,9013,Economy,True,SuperSaver,15KG,5 KG,2
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,AMD,DEL,AMD-DEL,2026-02-13T20:00:00,2026-02-13T21:45:00,105,SG,Spicejet,Budget,878,73H,2,1D,20,False,4,2,11524,12838,11962.666666666666,1314,11524,Economy,True,Coupon,15 KG,7 KG,6
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,AMD,DEL,AMD-DEL,2026-02-13T21:15:00,2026-02-13T22:45:00,90,6E,Indigo,Budget,2209,321,1,2,21,False,4,2,13610,15290,14476.25,1680,13610,Economy,True,Saver (Regular),15 Kilograms,7 KG,17
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,AMD,DEL,AMD-DEL,2026-02-13T23:15:00,2026-02-14T00:45:00,90,6E,Indigo,Budget,5006,321,1,3,23,False,4,2,13610,15290,14371.25,1680,13610,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,AMD,DEL,AMD-DEL,2026-02-13T19:50:00,2026-02-13T21:25:00,95,6E,Indigo,Budget,5226,320,1,3,19,False,4,2,13610,15290,14476.25,1680,13610,Economy,True,Saver (Regular),15 Kilograms,7 KG,7
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,AMD,DEL,AMD-DEL,2026-02-13T17:45:00,2026-02-13T19:20:00,95,6E,Indigo,Budget,6790,320,1,1,17,False,4,2,13610,15290,14476.25,1680,13610,Economy,True,Saver (Regular),15 Kilograms,7 KG,3
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,AMD,DEL,AMD-DEL,2026-02-13T19:00:00,2026-02-13T20:40:00,100,AI,Air India,Premium,2938,32N,1,3,19,False,4,2,18788,19418,19103.0,630,18788,PremiumEconomy,True,SME,15 KG,7 KG,4
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,AMD,DEL,AMD-DEL,2026-02-13T23:00:00,2026-02-14T00:45:00,105,AI,Air India,Premium,2546,32N,1,3,23,False,4,2,18788,19418,19103.0,630,18788,PremiumEconomy,True,SME,15 KG,7 KG,5
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,AMD,DEL,AMD-DEL,2026-02-13T12:05:00,2026-02-13T13:50:00,105,AI,Air India,Premium,424,788,1,3,12,False,4,2,24575,25755,25165.0,1180,24575,Business,True,Publish,30 KG,10 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,AMD,DEL,AMD-DEL,2026-02-13T20:30:00,2026-02-13T22:20:00,110,AI,Air India,Premium,810,321,1,3,20,False,4,2,29684,30271,29977.5,587,29684,Business,True,Publish,30 KG,10 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,AMD,DEL,AMD-DEL,2026-02-13T16:00:00,2026-02-13T17:45:00,105,AI,Air India,Premium,882,321,1,3,16,False,4,2,42498,43490,42994.0,992,42498,Business,True,SME,30 KG,10 KG,2
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T23:05:00,2026-02-14T00:25:00,80,IX,Air India Express,Premium,1209,7M8,,2,23,False,4,2,4516,13321,6979.75,8805,4516,Economy,True,Value,15KG,7 Kg,8
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T20:55:00,2026-02-13T22:05:00,70,6E,Indigo,Budget,5101,320,,1,20,False,4,2,4939,6619,5542.75,1680,4939,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T20:20:00,2026-02-13T21:40:00,80,QP,Akasa Air,Budget,1302,7BH,,1,20,False,4,2,4948,5547,5146.75,599,4948,Economy,True,Corporate,15KG,7 KG,7
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T23:00:00,2026-02-14T00:25:00,85,SG,Spicejet,Budget,278,7M8,,1,23,False,4,2,4957,6693,5571.666666666667,1736,4957,Economy,True,Coupon,15 KG,7 KG,36
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T15:40:00,2026-02-13T17:00:00,80,QP,Akasa Air,Budget,1381,7BH,,1,15,False,4,2,5143,5747,5346.25,604,5143,Economy,True,Corporate,15KG,7 KG,8
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T14:25:00,2026-02-13T15:20:00,55,6E,Indigo,Budget,647,320,,,14,False,4,2,5253,8154,6930.0,2901,5253,Economy,True,Saver (Regular),15 Kilograms,7 KG,4
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T22:40:00,2026-02-14T00:05:00,85,6E,Indigo,Budget,5143,321,,1,22,False,4,2,5723,7508,6379.25,1785,5723,Economy,True,Saver (Regular),15 Kilograms,7 KG,9
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T13:10:00,2026-02-13T14:35:00,85,6E,Indigo,Budget,5085,321,,1,13,False,4,2,6353,8138,7035.5,1785,6353,Economy,True,Saver (Regular),15 Kilograms,7 KG,9
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T16:30:00,2026-02-13T17:55:00,85,6E,Indigo,Budget,5231,321,,1,16,False,4,2,6353,6983,6668.0,630,6353,Economy,True,Saver (Regular),15 Kilograms,7 KG,11
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T13:45:00,2026-02-13T15:25:00,100,IX,Air India Express,Premium,1214,7M8,,2,13,False,4,2,6877,7717,7139.5,840,6877,Economy,True,Value,15KG,7 Kg,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T19:25:00,2026-02-13T20:50:00,85,IX,Air India Express,Premium,1241,7M8,,2,19,False,4,2,7717,9493,8282.2,1776,7717,Economy,True,Value,15KG,7 Kg,2
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T18:55:00,2026-02-13T20:25:00,90,6E,Indigo,Budget,5108,320,,1,18,False,4,2,8663,9503,9048.0,840,8663,Economy,True,Saver (Regular),15 Kilograms,7 KG,10
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T14:55:00,2026-02-13T16:25:00,90,AI,Air India,Premium,2478,32N,,2,14,False,4,2,8796,8873,8834.5,77,8796,Economy,True,SME,15 KG,7 KG,6
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T13:20:00,2026-02-13T14:50:00,90,AI,Air India,Premium,2842,32N,,2,13,False,4,2,8796,8873,8834.5,77,8796,Economy,True,SME,15 KG,7 KG,6
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T21:30:00,2026-02-13T23:10:00,100,AI,Air India,Premium,2506,32N,,2,21,False,4,2,8796,8873,8834.5,77,8796,Economy,True,SME,15 KG,7 KG,9
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T23:55:00,2026-02-14T01:20:00,85,6E,Indigo,Budget,205,320,,2,23,False,4,2,8873,10658,9765.5,1785,8873,Economy,True,Saver (Regular),15 Kilograms,7 KG,13
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BOM,GOI-BOM,2026-02-13T17:45:00,2026-02-13T18:50:00,65,6E,Indigo,Budget,2055,320,,,17,False,4,2,9369,10738,10054.5,1369,9369,Economy,True,Saver (Regular),15 Kilograms,7 KG,18
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BLR,GOI-BLR,2026-02-13T20:00:00,2026-02-13T21:20:00,80,6E,Indigo,Budget,6298,321,,1,20,False,4,2,5108,6683,5764.25,1575,5108,Economy,True,Saver (Regular),15 Kilograms,7 KG,8
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BLR,GOI-BLR,2026-02-13T21:30:00,2026-02-13T22:50:00,80,6E,Indigo,Budget,901,320,,1,21,False,4,2,5322,6897,6004.5,1575,5322,Economy,True,Saver (Regular),15 Kilograms,7 KG,6
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BLR,GOI-BLR,2026-02-13T22:30:00,2026-02-13T23:50:00,80,6E,Indigo,Budget,6308,321,,1,22,False,4,2,5322,6897,6004.5,1575,5322,Economy,True,Saver (Regular),15 Kilograms,7 KG,6
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BLR,GOI-BLR,2026-02-13T17:20:00,2026-02-13T18:40:00,80,6E,Indigo,Budget,6756,321,,1,17,False,4,2,5799,7575,6632.25,1776,5799,Economy,True,Saver (Regular),15 Kilograms,7 KG,7
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,GOI,BLR,GOI-BLR,2026-02-13T21:10:00,2026-02-13T22:35:00,85,IX,Air India Express,Premium,2549,7M8,,2,21,False,4,2,12914,12914,12914.0,0,12914,Economy,True,Business,25KG,7 Kg,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,COK,BLR,COK-BLR,2026-02-13T15:40:00,2026-02-13T16:50:00,70,IX,Air India Express,Premium,1168,320,1,2,15,False,4,2,8030,8870,8292.5,840,8030,Economy,True,Corporate Value,15KG,7 KG,9
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,COK,BLR,COK-BLR,2026-02-13T13:15:00,2026-02-13T14:30:00,75,IX,Air India Express,Premium,1602,7M8,1,2,13,False,4,2,8117,9374,8660.6,1257,8117,Economy,True,Business,25KG,7 Kg,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,COK,BLR,COK-BLR,2026-02-13T20:20:00,2026-02-13T21:30:00,70,6E,Indigo,Budget,6922,321,1,1,20,False,4,2,8430,8798,8552.666666666666,368,8430,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,COK,BLR,COK-BLR,2026-02-13T18:50:00,2026-02-13T20:15:00,85,9I,Allianceair,Unknown,508,ATR-72,T1,T2,18,False,4,2,8535,8535,8535.0,0,8535,Economy,True,Value,15KG,5 KG,1
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,JAI,DEL,JAI-DEL,2026-02-13T13:00:00,2026-02-13T14:05:00,65,9I,Allianceair,Unknown,644,ATR-42,T2,T1 ( TERMINAL 1 ),13,False,4,2,4590,4590,4590.0,0,4590,Economy,True,SuperSaver,15KG,5 KG,9
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,JAI,DEL,JAI-DEL,2026-02-13T23:50:00,2026-02-14T01:00:00,70,6E,Indigo,Budget,5136,321,2,3,23,False,4,2,6690,8265,7162.5,1575,6690,Economy,True,SME.CrpCon,15 Kilograms,7 KG,2
2026-02-13,2026-02-13 04:32:44,2026-02-13,0,JAI,DEL,JAI-DEL,2026-02-13T18:55:00,2026-02-13T19:55:00,60,IX,Air India Express,Premium,1289,320,2,1,18,False,4,2,6777,7617,7039.5,840,6777,Economy,True,Value,15KG,7 Kg,3
