search_date,search_timestamp,departure_date,days_before_departure,origin,destination,route,departure_time,arrival_time,duration_minutes,airline_code,airline_name,airline_type,flight_number,aircraft,origin_terminal,destination_terminal,departure_hour,is_weekend,day_of_week,month,min_price,max_price,avg_price,price_range,min_published_price,cabin_class,is_refundable,fare_type,checkin_baggage,cabin_baggage,seats_available
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,DEL,BOM,DEL-BOM,2026-02-09T21:30:00,2026-02-09T23:55:00,145,AI,Air India,Premium,2433,32N,3,2,21,False,0,2,22627,23487,23057.0,860,22627,PremiumEconomy,True,SME,15 KG,Included,4
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,DEL,BOM,DEL-BOM,2026-02-09T20:30:00,2026-02-09T23:05:00,155,AI,Air India,Premium,2957,32N,3,2,20,False,0,2,22627,23487,23057.0,860,22627,PremiumEconomy,True,SME,15 KG,Included,3
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,DEL,BOM,DEL-BOM,2026-02-09T15:00:00,2026-02-09T17:20:00,140,6E,Indigo,Budget,6022,321,1,2,15,False,0,2,25373,27480,26426.5,2107,25373,Business,True,Stretch,30 Kilograms,12 KG,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,DEL,BOM,DEL-BOM,2026-02-09T22:00:00,2026-02-10T00:25:00,145,AI,Air India,Premium,2999,321,3,2,22,False,0,2,28479,29659,29069.0,1180,28479,Business,True,Publish,30 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,DEL,BOM,DEL-BOM,2026-02-09T22:30:00,2026-02-10T00:55:00,145,AI,Air India,Premium,2437,32N,3,2,22,False,0,2,28479,29659,29069.0,1180,28479,Business,True,Publish,30 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,DEL,BOM,DEL-BOM,2026-02-09T23:00:00,2026-02-10T01:25:00,145,AI,Air India,Premium,2439,319,3,2,23,False,0,2,42357,43370,42863.5,1013,42357,Business,True,SME,30 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T22:05:00,2026-02-10T01:00:00,175,6E,Indigo,Budget,6788,321,1,1,22,False,0,2,6935,17581,10850.166666666666,10646,6935,Economy,True,SME.CrpCon,15 Kilograms,7 KG,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T22:00:00,2026-02-10T01:00:00,180,AI,Air India,Premium,2814,32N,2,3,22,False,0,2,7120,7278,7199.0,158,7120,Economy,True,Publish,15 KG,Included,9
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T21:00:00,2026-02-09T23:55:00,175,AI,Air India,Premium,2661,32N,2,3,21,False,0,2,7196,7353,7274.5,157,7196,Economy,True,Publish,15 KG,Included,9
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T20:30:00,2026-02-09T23:20:00,170,6E,Indigo,Budget,2062,321,1,2,20,False,0,2,7378,23580,13145.166666666666,16202,7378,Economy,True,SME.CrpCon,15 Kilograms,7 KG,6
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T23:30:00,2026-02-10T02:25:00,175,6E,Indigo,Budget,6813,321,1,1,23,False,0,2,7378,17581,11145.5,10203,7378,Economy,True,SME.CrpCon,15 Kilograms,7 KG,9
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T22:25:00,2026-02-10T01:25:00,180,AI,Air India,Premium,2488,32N,2,3,22,False,0,2,7531,7688,7609.5,157,7531,Economy,True,Publish,15 KG,Included,7
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T20:00:00,2026-02-09T22:55:00,175,AI,Air India,Premium,2818,321,2,3,20,False,0,2,7611,7768,7689.5,157,7611,Economy,True,Publish,15 KG,Included,9
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T19:15:00,2026-02-09T22:05:00,170,6E,Indigo,Budget,735,321,1,1,19,False,0,2,9427,17581,12249.0,8154,9427,Economy,True,SME.CrpCon,15 Kilograms,7 KG,4
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T19:30:00,2026-02-09T22:30:00,180,AI,Air India,Premium,2665,32N,2,3,19,False,0,2,9518,9532,9525.0,14,9518,Economy,True,SME,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T19:00:00,2026-02-09T22:10:00,190,AI,Air India,Premium,2802,32N,2,3,19,False,0,2,11867,11928,11897.5,61,11867,Economy,True,SME,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T18:00:00,2026-02-09T20:55:00,175,6E,Indigo,Budget,6034,321,1,1,18,False,0,2,11996,17581,13961.666666666666,5585,11996,Economy,True,SME.CrpCon,15 Kilograms,7 KG,4
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T16:00:00,2026-02-09T18:50:00,170,SG,Spicejet,Budget,447,73H,1,1D,16,False,0,2,12488,13807,13217.6,1319,12488,Economy,True,Coupon,15 KG,7 KG,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T15:30:00,2026-02-09T18:30:00,180,6E,Indigo,Budget,843,321,1,1,15,False,0,2,13564,23580,17006.666666666668,10016,13564,Economy,True,Saver (Regular),15 Kilograms,7 KG,3
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T16:50:00,2026-02-09T19:45:00,175,6E,Indigo,Budget,6725,321,1,1,16,False,0,2,16000,17581,16790.5,1581,16000,Business,True,Stretch,30 Kilograms,12 KG,5
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T15:00:00,2026-02-09T18:00:00,180,AI,Air India,Premium,2511,32N,2,3,15,False,0,2,19443,19851,19647.0,408,19443,Economy,True,SME,15 KG,Included,3
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T16:35:00,2026-02-09T19:40:00,185,AI,Air India,Premium,2418,32N,2,3,16,False,0,2,19443,19851,19647.0,408,19443,Economy,True,SME,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T17:55:00,2026-02-09T21:10:00,195,SG,Spicejet,Budget,136,73G,1,1D,17,False,0,2,20006,22877,21315.8,2871,20006,Economy,True,Coupon,15 KG,7 KG,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T19:05:00,2026-02-09T21:55:00,170,IX,Air India Express,Premium,1040,32N,2,1,19,False,0,2,20033,21083,20523.0,1050,20033,Economy,True,Value,15KG,7 Kg,6
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,DEL,BLR-DEL,2026-02-09T18:05:00,2026-02-09T20:50:00,165,AI,Air India,Premium,2820,32N,2,3,18,False,0,2,27473,28563,28018.0,1090,27473,PremiumEconomy,True,SME,15 KG,Included,4
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T21:15:00,2026-02-09T23:20:00,125,SG,Spicejet,Budget,268,,,,21,False,0,2,4444,6591,5115.857142857143,2147,4444,Economy,False,Inst_Series2,15KG,7KG,8
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T23:25:00,2026-02-10T01:35:00,130,6E,Indigo,Budget,6283,321,1,2,23,False,0,2,4996,14263,8154.166666666667,9267,4996,Economy,True,SME.CrpCon,15 Kilograms,7 KG,56
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T23:40:00,2026-02-10T01:45:00,125,AI,Air India,Premium,2811,32N,2,2,23,False,0,2,5051,5208,5129.5,157,5051,Economy,True,Publish,15 KG,Included,9
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T22:30:00,2026-02-10T00:35:00,125,AI,Air India,Premium,2840,32N,2,2,22,False,0,2,5051,5208,5129.5,157,5051,Economy,True,Publish,15 KG,Included,5
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T20:00:00,2026-02-09T21:55:00,115,QP,Akasa Air,Budget,1366,7WH,1,1,20,False,0,2,5086,5512,5243.0,426,5086,Economy,True,Corporate,15KG,7 KG,9
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T16:55:00,2026-02-09T18:45:00,110,IX,Air India Express,Premium,1639,7M8,2,,16,False,0,2,5198,6343,5663.25,1145,5198,Economy,True,Promo,15KG,7 Kg,2
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T22:15:00,2026-02-10T00:05:00,110,6E,Indigo,Budget,5295,321,1,1,22,False,0,2,5279,14263,8342.833333333334,8984,5279,Economy,True,Saver (Regular),15 Kilograms,7 KG,124
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T21:30:00,2026-02-09T23:35:00,125,AI,Air India,Premium,2642,32N,2,2,21,False,0,2,5381,5539,5460.0,158,5381,Economy,True,Publish,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T20:45:00,2026-02-09T22:35:00,110,6E,Indigo,Budget,5094,321,1,1,20,False,0,2,5845,14263,8720.166666666666,8418,5845,Economy,True,Saver (Regular),15 Kilograms,7 KG,5
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T16:45:00,2026-02-09T18:45:00,120,6E,Indigo,Budget,5073,321,1,1,16,False,0,2,6487,17951,10714.2,11464,6487,Economy,True,Saver (Regular),15 Kilograms,7 KG,9
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T20:30:00,2026-02-09T22:35:00,125,AI,Air India,Premium,2850,32N,2,2,20,False,0,2,6501,6554,6527.5,53,6501,Economy,True,Publish,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T19:30:00,2026-02-09T21:20:00,110,6E,Indigo,Budget,5376,321,1,1,19,False,0,2,6839,17951,10524.333333333334,11112,6839,Economy,True,Saver (Regular),15 Kilograms,7 KG,5
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T17:55:00,2026-02-09T20:05:00,130,AI,Air India,Premium,2854,32N,2,2,17,False,0,2,6850,6897,6873.5,47,6850,Economy,True,Publish,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T18:00:00,2026-02-09T20:05:00,125,6E,Indigo,Budget,732,321,1,2,18,False,0,2,7215,17951,10775.0,10736,7215,Economy,True,SME.CrpCon,15 Kilograms,7 KG,2
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T19:00:00,2026-02-09T21:05:00,125,AI,Air India,Premium,2610,32N,2,2,19,False,0,2,7384,7419,7401.5,35,7384,Economy,True,Publish,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,BLR,BOM,BLR-BOM,2026-02-09T15:15:00,2026-02-09T17:15:00,120,6E,Indigo,Budget,5351,321,1,1,15,False,0,2,7615,24799,14025.0,17184,7615,Economy,True,SME.CrpCon,15 Kilograms,7 KG,8
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,DEL,HYD-DEL,2026-02-09T22:30:00,2026-02-10T01:00:00,150,AI,Air India,Premium,1880,32N,,2,22,False,0,2,5600,5757,5678.5,157,5600,Economy,True,Publish,15 KG,Included,7
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,DEL,HYD-DEL,2026-02-09T20:00:00,2026-02-09T22:20:00,140,6E,Indigo,Budget,2233,321,,2,20,False,0,2,6130,15581,9366.666666666666,9451,6130,Economy,True,SME.CrpCon,15 Kilograms,7 KG,7
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,DEL,HYD-DEL,2026-02-09T21:30:00,2026-02-09T23:50:00,140,6E,Indigo,Budget,2256,321,,2,21,False,0,2,6130,15581,9366.666666666666,9451,6130,Economy,True,SME.CrpCon,15 Kilograms,7 KG,4
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,DEL,HYD-DEL,2026-02-09T21:25:00,2026-02-09T23:45:00,140,AI,Air India,Premium,2870,32N,,3,21,False,0,2,6300,6356,6328.0,56,6300,Economy,True,Publish,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,DEL,HYD-DEL,2026-02-09T23:50:00,2026-02-10T02:10:00,140,AI,Air India,Premium,2776,32N,,3,23,False,0,2,6899,6944,6921.5,45,6899,Economy,True,Publish,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,DEL,HYD-DEL,2026-02-09T18:30:00,2026-02-09T20:45:00,135,6E,Indigo,Budget,2317,321,,2,18,False,0,2,6970,22580,12259.833333333334,15610,6970,Economy,True,Saver (Regular),15 Kilograms,7 KG,5
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,DEL,HYD-DEL,2026-02-09T19:15:00,2026-02-09T21:35:00,140,QP,Akasa Air,Budget,1407,7YH,,1,19,False,0,2,7307,7805,7506.0,498,7307,Economy,True,Corporate,15KG,7 KG,2
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,DEL,HYD-DEL,2026-02-09T17:00:00,2026-02-09T19:20:00,140,6E,Indigo,Budget,962,321,,1,17,False,0,2,7495,15581,10276.666666666666,8086,7495,Economy,True,Saver (Regular),15 Kilograms,7 KG,11
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,DEL,HYD-DEL,2026-02-09T18:35:00,2026-02-09T20:55:00,140,AI,Air India,Premium,2880,32N,,3,18,False,0,2,8737,8744,8740.5,7,8737,Economy,True,Publish,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,DEL,HYD-DEL,2026-02-09T20:00:00,2026-02-09T22:25:00,145,AI,Air India,Premium,840,359,,3,20,False,0,2,8737,8744,8740.5,7,8737,Economy,True,Publish,15 KG,Included,2
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,DEL,HYD-DEL,2026-02-09T17:30:00,2026-02-09T19:55:00,145,AI,Air India,Premium,2890,32N,,3,17,False,0,2,9728,9738,9733.0,10,9728,Economy,True,SME,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,DEL,HYD-DEL,2026-02-09T15:15:00,2026-02-09T17:50:00,155,6E,Indigo,Budget,849,321,,1,15,False,0,2,11485,15581,12936.666666666666,4096,11485,Economy,True,SME.CrpCon,15 Kilograms,7 KG,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,BOM,HYD-BOM,2026-02-09T22:20:00,2026-02-10T00:10:00,110,AI,Air India,Premium,2699,32N,,2,22,False,0,2,6925,6969,6947.0,44,6925,Economy,True,Publish,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,BOM,HYD-BOM,2026-02-09T21:50:00,2026-02-09T23:30:00,100,6E,Indigo,Budget,5003,321,,1,21,False,0,2,8365,10045,8863.75,1680,8365,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,BOM,HYD-BOM,2026-02-09T20:35:00,2026-02-09T22:30:00,115,AI,Air India,Premium,2876,32N,,2,20,False,0,2,8860,8873,8866.5,13,8860,Economy,True,Publish,15 KG,Included,2
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,BOM,HYD-BOM,2026-02-09T19:15:00,2026-02-09T20:55:00,100,6E,Indigo,Budget,5061,321,,1,19,False,0,2,8995,10675,9493.75,1680,8995,Economy,True,Saver (Regular),15 Kilograms,7 KG,11
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,BOM,HYD-BOM,2026-02-09T17:30:00,2026-02-09T19:25:00,115,AI,Air India,Premium,2447,32N,,2,17,False,0,2,9869,9964,9916.5,95,9869,Economy,True,SME,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,HYD,BOM,HYD-BOM,2026-02-09T17:15:00,2026-02-09T18:50:00,95,6E,Indigo,Budget,791,320,,2,17,False,0,2,10360,10675,10465.0,315,10360,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,MAA,DEL,MAA-DEL,2026-02-09T20:00:00,2026-02-09T22:45:00,165,AI,Air India,Premium,538,789,4,3,20,False,0,2,8049,8062,8055.5,13,8049,Economy,True,Publish,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,MAA,DEL,MAA-DEL,2026-02-09T23:15:00,2026-02-10T02:10:00,175,6E,Indigo,Budget,6818,321,1,1,23,False,0,2,10413,17528,12871.166666666666,7115,10413,Economy,True,SME.CrpCon,15 Kilograms,7 KG,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,MAA,DEL,MAA-DEL,2026-02-09T21:05:00,2026-02-09T23:55:00,170,6E,Indigo,Budget,6834,321,1,1,21,False,0,2,12791,17528,14456.5,4737,12791,Economy,True,SME.CrpCon,15 Kilograms,7 KG,4
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,MAA,DEL,MAA-DEL,2026-02-09T18:10:00,2026-02-09T20:55:00,165,6E,Indigo,Budget,613,321,1,1,18,False,0,2,14697,23527,17726.833333333332,8830,14697,Economy,True,SME.CrpCon,15 Kilograms,7 KG,5
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,MAA,DEL,MAA-DEL,2026-02-09T16:00:00,2026-02-09T18:50:00,170,6E,Indigo,Budget,2761,321,1,2,16,False,0,2,14697,23527,17726.833333333332,8830,14697,Economy,True,Saver (Regular),15 Kilograms,7 KG,3
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,MAA,DEL,MAA-DEL,2026-02-09T21:40:00,2026-02-10T00:30:00,170,AI,Air India,Premium,2838,32N,4,3,21,False,0,2,19278,19686,19482.0,408,19278,Economy,True,SME,15 KG,Included,4
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,MAA,DEL,MAA-DEL,2026-02-09T16:20:00,2026-02-09T19:30:00,190,AI,Air India,Premium,2484,32N,4,3,16,False,0,2,19278,19686,19482.0,408,19278,Economy,True,SME,15 KG,Included,1
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,MAA,BOM,MAA-BOM,2026-02-09T19:55:00,2026-02-09T22:05:00,130,SG,Spicejet,Budget,391,73H,1,1,19,False,0,2,5584,6898,5970.2,1314,5584,Economy,True,Coupon,15 KG,7 KG,9
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,MAA,BOM,MAA-BOM,2026-02-09T19:00:00,2026-02-09T21:05:00,125,6E,Indigo,Budget,5367,321,1,1,19,False,0,2,5925,19672,10569.666666666666,13747,5925,Economy,True,SME.CrpCon,15 Kilograms,7 KG,2
2026-02-09,2026-02-09 07:18:59,2026-02-09,0,MAA,BOM,MAA-BOM,2026-02-09T20:30:00,2026-02-09T22:40:00,130,6E,Indigo,Budget,5149,321,1,1,20,False,0,2,6746,16373,10067.333333333334,9627,6746,Economy,True,SME.CrpCon,15 Kilograms,7 KG,5
