search_date,search_timestamp,departure_date,days_before_departure,origin,destination,route,departure_time,arrival_time,duration_minutes,airline_code,airline_name,airline_type,flight_number,aircraft,origin_terminal,destination_terminal,departure_hour,is_weekend,day_of_week,month,min_price,max_price,avg_price,price_range,min_published_price,cabin_class,is_refundable,fare_type,checkin_baggage,cabin_baggage,seats_available
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,DEL,BOM,DEL-BOM,2026-02-08T17:30:00,2026-02-08T20:00:00,150,AI,Air India,Premium,1736,32N,2,2,17,True,6,2,15913,16227,16070.0,314,15913,Economy,True,SME,15 KG,Included,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,DEL,BOM,DEL-BOM,2026-02-08T17:05:00,2026-02-08T19:35:00,150,AI,Air India,Premium,441,77W,3,2,17,True,6,2,15913,16227,16070.0,314,15913,Economy,True,SME,15 KG,Included,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,DEL,BOM,DEL-BOM,2026-02-08T16:00:00,2026-02-08T18:35:00,155,AI,Air India,Premium,1777,32N,2,2,16,True,6,2,15913,16227,16070.0,314,15913,Economy,True,SME,15 KG,Included,2
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,DEL,BOM,DEL-BOM,2026-02-08T20:30:00,2026-02-08T23:05:00,155,AI,Air India,Premium,2957,32N,3,2,20,True,6,2,15913,16227,16070.0,314,15913,Economy,True,SME,15 KG,Included,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,DEL,BOM,DEL-BOM,2026-02-08T19:00:00,2026-02-08T21:25:00,145,6E,Indigo,Budget,354,321,1,2,19,True,6,2,16122,27480,19906.833333333332,11358,16122,Economy,True,Saver (Regular),15 Kilograms,7 KG,7
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,DEL,BOM,DEL-BOM,2026-02-08T21:00:00,2026-02-08T23:25:00,145,6E,Indigo,Budget,395,321,1,2,21,True,6,2,16122,23265,18502.0,7143,16122,Economy,True,SME.CrpCon,15 Kilograms,7 KG,4
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,DEL,BOM,DEL-BOM,2026-02-08T18:00:00,2026-02-08T20:25:00,145,6E,Indigo,Budget,810,321,1,2,18,True,6,2,16122,32748,21311.666666666668,16626,16122,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,DEL,BOM,DEL-BOM,2026-02-08T18:40:00,2026-02-08T20:50:00,130,SG,Spicejet,Budget,9032,73H,1D,1,18,True,6,2,16420,18813,17555.6,2393,16420,Economy,True,Coupon,15 KG,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,DEL,BOM,DEL-BOM,2026-02-08T20:00:00,2026-02-08T22:25:00,145,AI,Air India,Premium,2805,321,3,2,20,True,6,2,22627,23487,23057.0,860,22627,PremiumEconomy,True,SME,15 KG,Included,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,DEL,BOM,DEL-BOM,2026-02-08T22:00:00,2026-02-09T00:25:00,145,AI,Air India,Premium,2999,321,3,2,22,True,6,2,22627,23487,23057.0,860,22627,PremiumEconomy,True,SME,15 KG,Included,2
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,DEL,BOM,DEL-BOM,2026-02-08T19:40:00,2026-02-08T22:10:00,150,AI,Air India,Premium,2985,32N,3,2,19,True,6,2,22627,23487,23057.0,860,22627,PremiumEconomy,True,SME,15 KG,Included,2
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,DEL,BOM,DEL-BOM,2026-02-08T15:00:00,2026-02-08T17:20:00,140,6E,Indigo,Budget,6022,321,1,2,15,True,6,2,28534,32748,30641.0,4214,28534,Business,True,Stretch,30 Kilograms,12 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T22:05:00,2026-02-09T01:00:00,175,6E,Indigo,Budget,6788,321,1,1,22,True,6,2,16000,17581,16790.5,1581,16000,Business,True,Stretch,30 Kilograms,12 KG,5
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T23:30:00,2026-02-09T02:25:00,175,6E,Indigo,Budget,6813,321,1,1,23,True,6,2,16000,17581,16790.5,1581,16000,Business,True,Stretch,30 Kilograms,12 KG,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T20:00:00,2026-02-08T22:55:00,175,AI,Air India,Premium,2818,321,2,3,20,True,6,2,19443,19851,19647.0,408,19443,Economy,True,SME,15 KG,Included,4
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T22:25:00,2026-02-09T01:25:00,180,AI,Air India,Premium,2488,32N,2,3,22,True,6,2,19443,19851,19647.0,408,19443,Economy,True,SME,15 KG,Included,2
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T19:30:00,2026-02-08T22:30:00,180,AI,Air India,Premium,2665,32N,2,3,19,True,6,2,19443,19851,19647.0,408,19443,Economy,True,SME,15 KG,Included,5
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T22:00:00,2026-02-09T01:00:00,180,AI,Air India,Premium,2814,32N,2,3,22,True,6,2,19443,19851,19647.0,408,19443,Economy,True,SME,15 KG,Included,2
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T19:00:00,2026-02-08T22:10:00,190,AI,Air India,Premium,2802,32N,2,3,19,True,6,2,19443,19851,19647.0,408,19443,Economy,True,SME,15 KG,Included,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T19:05:00,2026-02-08T21:55:00,170,IX,Air India Express,Premium,1040,320,2,1,19,True,6,2,20033,21083,20400.5,1050,20033,Economy,True,Corporate Value,15KG,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T19:15:00,2026-02-08T22:05:00,170,6E,Indigo,Budget,735,321,1,1,19,True,6,2,21999,23580,22789.5,1581,21999,Business,True,Stretch,30 Kilograms,12 KG,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T20:30:00,2026-02-08T23:20:00,170,6E,Indigo,Budget,2062,321,1,2,20,True,6,2,21999,23580,22789.5,1581,21999,Business,True,Stretch,30 Kilograms,12 KG,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T18:00:00,2026-02-08T20:55:00,175,6E,Indigo,Budget,6034,321,1,1,18,True,6,2,21999,23580,22789.5,1581,21999,Business,True,Stretch,30 Kilograms,12 KG,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T17:55:00,2026-02-08T21:10:00,195,SG,Spicejet,Budget,136,73G,1,1D,17,True,6,2,22106,25675,24296.0,3569,22106,Economy,True,Coupon,15 KG,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T15:30:00,2026-02-08T18:30:00,180,6E,Indigo,Budget,843,321,1,1,15,True,6,2,24999,26581,25790.0,1582,24999,Business,True,Stretch,30 Kilograms,12 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,DEL,BLR-DEL,2026-02-08T16:00:00,2026-02-08T18:50:00,170,SG,Spicejet,Budget,447,73H,1,1D,16,True,6,2,28406,34029,31908.666666666668,5623,28406,Economy,True,Coupon,15 KG,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T23:25:00,2026-02-09T01:35:00,130,6E,Indigo,Budget,6283,321,1,2,23,True,6,2,7348,17951,10863.666666666666,10603,7348,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T23:40:00,2026-02-09T01:45:00,125,AI,Air India,Premium,2811,32N,2,2,23,True,6,2,7798,7820,7809.0,22,7798,Economy,True,Publish,15 KG,Included,9
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T21:15:00,2026-02-08T23:20:00,125,SG,Spicejet,Budget,268,73H,1,1,21,True,6,2,8111,9427,8661.4,1316,8111,Economy,True,Coupon,15 KG,7 KG,2
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T22:30:00,2026-02-09T00:35:00,125,AI,Air India,Premium,2840,32N,2,2,22,True,6,2,8618,8624,8621.0,6,8618,Economy,True,Publish,15 KG,Included,5
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T17:55:00,2026-02-08T20:05:00,130,AI,Air India,Premium,2854,32N,2,2,17,True,6,2,8918,8923,8920.5,5,8918,Economy,True,Publish,15 KG,Included,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T20:45:00,2026-02-08T22:35:00,110,6E,Indigo,Budget,5094,321,1,1,20,True,6,2,8978,24799,14145.333333333334,15821,8978,Economy,True,Saver (Regular),15 Kilograms,7 KG,9
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T22:15:00,2026-02-09T00:05:00,110,6E,Indigo,Budget,5295,321,1,1,22,True,6,2,8978,24799,14145.333333333334,15821,8978,Economy,True,Saver (Regular),15 Kilograms,7 KG,7
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T20:00:00,2026-02-08T21:55:00,115,QP,Akasa Air,Budget,1366,7YL,1,1,20,True,6,2,8986,9573,9264.25,587,8986,Economy,True,Corporate,15KG,7 KG,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T21:30:00,2026-02-08T23:35:00,125,AI,Air India,Premium,2642,32N,2,2,21,True,6,2,13355,13574,13464.5,219,13355,Economy,True,SME,15 KG,Included,4
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T20:30:00,2026-02-08T22:35:00,125,AI,Air India,Premium,2850,32N,2,2,20,True,6,2,13355,13574,13464.5,219,13355,Economy,True,SME,15 KG,Included,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T16:45:00,2026-02-08T18:45:00,120,6E,Indigo,Budget,5073,321,1,1,16,True,6,2,13364,24799,17069.333333333332,11435,13364,Economy,True,Saver (Regular),15 Kilograms,7 KG,10
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T18:00:00,2026-02-08T20:05:00,125,6E,Indigo,Budget,732,321,1,2,18,True,6,2,13364,15044,13862.75,1680,13364,Economy,True,Saver (Regular),15 Kilograms,7 KG,11
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T19:30:00,2026-02-08T21:20:00,110,6E,Indigo,Budget,5376,321,1,1,19,True,6,2,22166,24799,23482.5,2633,22166,Business,True,Stretch,30 Kilograms,12 KG,10
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,BLR,BOM,BLR-BOM,2026-02-08T15:15:00,2026-02-08T17:15:00,120,6E,Indigo,Budget,5351,321,1,1,15,True,6,2,22166,24799,23482.5,2633,22166,Business,True,Stretch,30 Kilograms,12 KG,7
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,DEL,HYD-DEL,2026-02-08T17:00:00,2026-02-08T19:20:00,140,6E,Indigo,Budget,962,321,,1,17,True,6,2,14845,25580,18509.833333333332,10735,14845,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,DEL,HYD-DEL,2026-02-08T18:30:00,2026-02-08T20:45:00,135,6E,Indigo,Budget,2317,321,,2,18,True,6,2,15782,22580,18134.5,6798,15782,Economy,True,SME.CrpCon,15 Kilograms,7 KG,2
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,DEL,HYD-DEL,2026-02-08T23:50:00,2026-02-09T02:10:00,140,AI,Air India,Premium,2776,32N,,3,23,True,6,2,16623,16937,16780.0,314,16623,Economy,True,SME,15 KG,Included,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,DEL,HYD-DEL,2026-02-08T21:25:00,2026-02-08T23:45:00,140,AI,Air India,Premium,2870,32N,,3,21,True,6,2,16623,16937,16780.0,314,16623,Economy,True,SME,15 KG,Included,2
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,DEL,HYD-DEL,2026-02-08T18:35:00,2026-02-08T20:55:00,140,AI,Air India,Premium,2880,32N,,3,18,True,6,2,16623,16937,16780.0,314,16623,Economy,True,SME,15 KG,Included,5
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,DEL,HYD-DEL,2026-02-08T23:30:00,2026-02-09T02:00:00,150,AI,Air India,Premium,1880,32N,,2,23,True,6,2,16623,16937,16780.0,314,16623,Economy,True,SME,15 KG,Included,4
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,DEL,HYD-DEL,2026-02-08T20:00:00,2026-02-08T22:30:00,150,AI,Air India,Premium,2520,32N,,3,20,True,6,2,16623,16937,16780.0,314,16623,Economy,True,SME,15 KG,Included,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,DEL,HYD-DEL,2026-02-08T15:15:00,2026-02-08T17:50:00,155,6E,Indigo,Budget,849,321,,1,15,True,6,2,16832,18617,17357.0,1785,16832,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,DEL,HYD-DEL,2026-02-08T20:00:00,2026-02-08T22:20:00,140,6E,Indigo,Budget,2233,321,,2,20,True,6,2,20999,22580,21789.5,1581,20999,Business,True,Stretch,30 Kilograms,12 KG,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,DEL,HYD-DEL,2026-02-08T21:30:00,2026-02-08T23:50:00,140,6E,Indigo,Budget,2256,321,,2,21,True,6,2,20999,22580,21789.5,1581,20999,Business,True,Stretch,30 Kilograms,12 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,DEL,HYD-DEL,2026-02-08T17:30:00,2026-02-08T19:55:00,145,AI,Air India,Premium,2890,32N,,3,17,True,6,2,35891,36358,36124.5,467,35891,Business,True,Publish,30 KG,Included,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,BOM,HYD-BOM,2026-02-08T22:20:00,2026-02-09T00:10:00,110,AI,Air India,Premium,2699,32N,,2,22,True,6,2,8504,8516,8510.0,12,8504,Economy,True,Publish,15 KG,Included,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,BOM,HYD-BOM,2026-02-08T20:35:00,2026-02-08T22:30:00,115,AI,Air India,Premium,2876,321,,2,20,True,6,2,8860,8873,8866.5,13,8860,Economy,True,Publish,15 KG,Included,9
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,BOM,HYD-BOM,2026-02-08T21:50:00,2026-02-08T23:30:00,100,6E,Indigo,Budget,5003,321,,1,21,True,6,2,10360,12040,10858.75,1680,10360,Economy,True,SME.CrpCon,15 Kilograms,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,BOM,HYD-BOM,2026-02-08T19:15:00,2026-02-08T20:55:00,100,6E,Indigo,Budget,5061,321,,1,19,True,6,2,12693,17555,14400.333333333334,4862,12693,Economy,True,SME.CrpCon,15 Kilograms,7 KG,4
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,BOM,HYD-BOM,2026-02-08T17:30:00,2026-02-08T19:25:00,115,AI,Air India,Premium,2447,32N,,2,17,True,6,2,13591,13810,13700.5,219,13591,Economy,True,SME,15 KG,Included,7
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,HYD,BOM,HYD-BOM,2026-02-08T17:15:00,2026-02-08T18:50:00,95,6E,Indigo,Budget,791,321,,2,17,True,6,2,13638,15318,14136.75,1680,13638,Economy,True,Saver (Regular),15 Kilograms,7 KG,10
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,MAA,DEL,MAA-DEL,2026-02-08T16:00:00,2026-02-08T18:50:00,170,6E,Indigo,Budget,2761,321,1,2,16,True,6,2,21946,23527,22736.5,1581,21946,Business,True,Stretch,30 Kilograms,12 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,MAA,DEL,MAA-DEL,2026-02-08T21:05:00,2026-02-08T23:55:00,170,6E,Indigo,Budget,6834,321,1,1,21,True,6,2,21946,23527,22736.5,1581,21946,Business,True,Stretch,30 Kilograms,12 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,MAA,DEL,MAA-DEL,2026-02-08T23:15:00,2026-02-09T02:10:00,175,6E,Indigo,Budget,6818,321,1,1,23,True,6,2,21946,23527,22736.5,1581,21946,Business,True,Stretch,30 Kilograms,12 KG,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,MAA,DEL,MAA-DEL,2026-02-08T21:40:00,2026-02-09T00:30:00,170,AI,Air India,Premium,2838,32N,4,3,21,True,6,2,27308,28398,27853.0,1090,27308,PremiumEconomy,True,SME,15 KG,Included,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,MAA,BOM,MAA-BOM,2026-02-08T19:55:00,2026-02-08T22:05:00,130,SG,Spicejet,Budget,391,73H,1,1,19,True,6,2,7011,9348,7887.6,2337,7011,Economy,True,Coupon,15 KG,7 KG,2
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,MAA,BOM,MAA-BOM,2026-02-08T19:00:00,2026-02-08T21:05:00,125,6E,Indigo,Budget,5367,321,1,1,19,True,6,2,10110,10425,10215.0,315,10110,Economy,True,SME.CrpCon,15 Kilograms,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,MAA,BOM,MAA-BOM,2026-02-08T20:30:00,2026-02-08T22:40:00,130,6E,Indigo,Budget,5149,321,1,1,20,True,6,2,10110,24073,14759.833333333334,13963,10110,Economy,True,Saver (Regular),15 Kilograms,7 KG,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,MAA,BOM,MAA-BOM,2026-02-08T17:00:00,2026-02-08T19:15:00,135,6E,Indigo,Budget,5091,321,1,1,17,True,6,2,10835,16373,12793.333333333334,5538,10835,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,MAA,BOM,MAA-BOM,2026-02-08T15:45:00,2026-02-08T17:50:00,125,AI,Air India,Premium,2740,32N,4,2,15,True,6,2,16245,16559,16402.0,314,16245,Economy,True,SME,15 KG,Included,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,MAA,BOM,MAA-BOM,2026-02-08T18:00:00,2026-02-08T20:25:00,145,AI,Air India,Premium,640,32N,4,2,18,True,6,2,22959,23819,23389.0,860,22959,PremiumEconomy,True,SME,15 KG,Included,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,MAA,BOM,MAA-BOM,2026-02-08T21:10:00,2026-02-08T23:15:00,125,AI,Air India,Premium,436,319,4,2,21,True,6,2,27678,28858,28268.0,1180,27678,Business,True,Publish,30 KG,Included,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,CCU,DEL,CCU-DEL,2026-02-08T22:30:00,2026-02-09T01:00:00,150,6E,Indigo,Budget,5010,321,,3,22,True,6,2,14435,20373,16535.833333333332,5938,14435,Economy,True,Saver (Regular),15 Kilograms,7 KG,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,CCU,DEL,CCU-DEL,2026-02-08T19:55:00,2026-02-08T22:30:00,155,QP,Akasa Air,Budget,1804,7MX,,1,19,True,6,2,15123,15959,15587.5,836,15123,Economy,True,Corporate,15KG,7 KG,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,CCU,DEL,CCU-DEL,2026-02-08T18:25:00,2026-02-08T20:45:00,140,SG,Spicejet,Budget,198,73H,2,1D,18,True,6,2,15337,17499,16388.4,2162,15337,Economy,True,Coupon,15 KG,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,CCU,DEL,CCU-DEL,2026-02-08T20:45:00,2026-02-08T23:15:00,150,6E,Indigo,Budget,2079,321,,2,20,True,6,2,18792,20373,19582.5,1581,18792,Business,True,Stretch,30 Kilograms,12 KG,3
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,CCU,DEL,CCU-DEL,2026-02-08T16:15:00,2026-02-08T18:55:00,160,SG,Spicejet,Budget,254,73H,2,1D,16,True,6,2,18952,21985,20813.666666666668,3033,18952,Economy,True,Coupon,15 KG,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,CCU,DEL,CCU-DEL,2026-02-08T21:00:00,2026-02-08T23:25:00,145,AI,Air India,Premium,2708,32N,,3,21,True,6,2,23098,23958,23528.0,860,23098,PremiumEconomy,True,SME,15 KG,Included,6
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,CCU,DEL,CCU-DEL,2026-02-08T19:05:00,2026-02-08T21:35:00,150,AI,Air India,Premium,1863,32N,,2,19,True,6,2,23098,23958,23528.0,860,23098,PremiumEconomy,True,SME,15 KG,Included,7
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,CCU,DEL,CCU-DEL,2026-02-08T22:00:00,2026-02-09T00:30:00,150,AI,Air India,Premium,2710,32N,,3,22,True,6,2,23098,23958,23528.0,860,23098,PremiumEconomy,True,SME,15 KG,Included,7
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,CCU,DEL,CCU-DEL,2026-02-08T15:55:00,2026-02-08T18:30:00,155,AI,Air India,Premium,2768,32N,,3,15,True,6,2,23098,23958,23528.0,860,23098,PremiumEconomy,True,SME,15 KG,Included,5
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,CCU,DEL,CCU-DEL,2026-02-08T18:00:00,2026-02-08T20:30:00,150,6E,Indigo,Budget,6721,321,,1,18,True,6,2,28275,29855,29065.0,1580,28275,Business,True,Stretch,30 Kilograms,12 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,CCU,DEL,CCU-DEL,2026-02-08T16:10:00,2026-02-08T18:45:00,155,6E,Indigo,Budget,2602,321,,2,16,True,6,2,28275,29855,29065.0,1580,28275,Business,True,Stretch,30 Kilograms,12 KG,2
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,CCU,BOM,CCU-BOM,2026-02-08T17:00:00,2026-02-08T20:00:00,180,SG,Spicejet,Budget,487,73H,2,1,17,True,6,2,16960,19366,18100.2,2406,16960,Economy,True,Coupon,15 KG,7 KG,1
2026-02-08,2026-02-08 07:27:00,2026-02-08,0,CCU,BOM,CCU-BOM,2026-02-08T16:30:00,2026-02-08T19:30:00,180,6E,Indigo,Budget,695,321,,2,16,True,6,2,18715,35413,24525.166666666668,16698,18715,Economy,True,Saver (Regular),15 Kilograms,7 KG,1
